run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,pass_at_1,pass_at_2,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted,from_planner_cache,use_gate,use_fixer_context
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,22,filter_integers,1,1,0.0,0.0,0.0,1.821,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,23,strlen,1,1,0.0,0.0,0.0,1.814,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,24,largest_divisor,1,1,0.6,0.6,0.0,4.617,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,25,factorize,1,1,0.7,0.7,0.0,4.736,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,26,remove_duplicates,0,0,0.0,0.0,0.0,1.949,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,27,flip_case,1,1,0.0,0.0,0.0,1.925,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,28,concatenate,1,1,0.0,0.0,0.0,1.818,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,29,filter_by_prefix,1,1,0.0,0.0,0.0,1.819,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,30,get_positive,1,1,0.0,0.0,0.0,1.819,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,31,is_prime,1,1,0.0,0.0,0.0,1.934,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,32,find_zero,0,0,0.7,0.7,0.0,6.279,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,33,sort_third,0,0,0.7,0.7,0.0,5.624,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,34,unique,1,1,0.6,0.6,0.0,2.868,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,35,max_element,1,1,0.0,0.0,0.0,1.811,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,36,fizz_buzz,0,0,0.9,0.6,0.3,16.141,1,1,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,37,sort_even,1,1,0.6,0.6,0.0,5.991,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,38,decode_cyclic,0,0,0.9,0.6,0.3,11.414,1,1,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,39,prime_fib,1,1,0.7,0.7,0.0,5.524,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,40,triples_sum_to_zero,1,1,0.6,0.6,0.0,5.125,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,41,car_race_collision,0,0,0.9,0.6,0.3,11.385,1,1,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,42,incr_list,1,1,0.0,0.0,0.0,1.826,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,43,pairs_sum_to_zero,1,1,0.6,0.6,0.0,4.791,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,44,change_base,1,1,0.7,0.7,0.0,6.191,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,45,triangle_area,1,1,0.9,0.0,0.9,7.037,1,1,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,46,fib4,0,0,0.7,0.7,0.0,5.793,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,47,median,1,1,0.7,0.7,0.0,5.177,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,48,is_palindrome,1,1,0.0,0.0,0.0,1.816,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,49,modp,1,1,0.0,0.0,0.0,1.827,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,50,decode_shift,0,0,0.7,0.7,0.0,4.855,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,51,remove_vowels,1,1,0.0,0.0,0.0,1.938,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,52,below_threshold,1,1,0.0,0.0,0.0,1.829,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,53,add,1,1,0.0,0.0,0.0,1.816,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,54,same_chars,1,1,0.6,0.6,0.0,5.683,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,55,fib,1,1,0.6,0.6,0.0,3.774,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,56,correct_bracketing,1,1,0.7,0.7,0.0,5.423,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,57,monotonic,1,1,0.3,0.3,0.0,3.281,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,58,common,1,1,0.6,0.6,0.0,2.943,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,59,largest_prime_factor,1,1,0.7,0.7,0.0,3.493,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,60,sum_to_n,1,1,0.0,0.0,0.0,1.814,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,61,correct_bracketing,1,1,0.0,0.0,0.0,1.936,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,62,derivative,0,0,0.7,0.7,0.0,5.045,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,63,fibfib,1,1,0.7,0.7,0.0,4.546,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,64,vowels_count,0,0,0.9,0.7,0.2,10.552,1,1,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,65,circular_shift,0,0,0.6,0.6,0.0,3.281,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,66,digitSum,1,1,0.7,0.7,0.0,3.324,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,67,fruit_distribution,0,0,0.7,0.7,0.0,4.182,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,68,pluck,1,1,0.7,0.7,0.0,4.976,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,69,search,0,0,0.7,0.7,0.0,4.006,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,70,strange_sort_list,1,1,0.7,0.7,0.0,3.582,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,71,triangle_area,1,1,0.7,0.7,0.0,7.11,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,72,will_it_fly,1,1,0.7,0.7,0.0,4.251,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,73,smallest_change,1,1,0.7,0.7,0.0,3.818,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,74,total_match,1,1,0.6,0.6,0.0,4.327,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,75,is_multiply_prime,0,0,0.6,0.6,0.0,3.714,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,76,is_simple_power,1,1,0.7,0.7,0.0,4.119,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,77,iscube,0,0,0.7,0.7,0.0,3.831,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,78,hex_key,1,1,0.7,0.7,0.0,4.485,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,79,decimal_to_binary,0,0,0.8,0.7,0.1,7.724,1,1,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,80,is_happy,1,1,0.8,0.7,0.1,14.684,1,0,1,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,81,numerical_letter_grade,1,1,0.6,0.6,0.0,3.717,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,82,prime_length,1,1,0.6,0.6,0.0,3.474,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,83,starts_one_ends,0,0,0.7,0.7,0.0,3.88,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,84,solve,1,1,0.0,0.0,0.0,1.836,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,85,add,1,1,0.6,0.6,0.0,3.582,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,86,anti_shuffle,1,1,0.6,0.6,0.0,3.554,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,87,get_row,1,1,0.9,0.9,0.0,10.988,1,0,1,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,88,sort_array,0,0,0.7,0.7,0.0,6.224,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,89,encrypt,0,0,0.7,0.7,0.0,5.85,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,90,next_smallest,1,1,0.6,0.6,0.0,3.83,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,91,is_bored,0,0,0.6,0.7,-0.1,5.1,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,92,any_int,1,1,0.6,0.6,0.0,3.762,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,93,encode,0,0,0.7,0.7,0.0,7.963,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,94,skjkasdkd,1,1,0.6,0.6,0.0,3.898,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,95,check_dict_case,1,1,0.6,0.6,0.0,3.26,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,96,count_up_to,1,1,0.6,0.6,0.0,3.258,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,97,multiply,0,0,0.6,0.6,0.0,4.487,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,98,count_upper,1,1,0.7,0.7,0.0,4.324,0,0,0,1,1,1
20260525_022958,deepseek_p9_t1_tau70,with_monitoring,0.3,0.7,99,closest_integer,1,1,0.9,0.6,0.3,11.376,1,1,0,1,1,1
